Time,Veh_Type,TollBoothID,Lane_Type,Veh_Dimensions,Trans_Amount,Amount_paid,Geo_location,Speed,Fraud_indicator
7/29/2023 6:16,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",47,Not Fraud
8/13/2023 21:41,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",73,Not Fraud
9/1/2023 13:07,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",68,Not Fraud
9/16/2023 4:32,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",91,Not Fraud
10/5/2023 19:57,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",52,Not Fraud
10/21/2023 11:22,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",82,Not Fraud
11/9/2023 2:47,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",56,Not Fraud
11/24/2023 18:12,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",84,Not Fraud
12/14/2023 9:38,Truck,C-103,Express,Large,330,125,"13.21331620748757, 77.55413526894684",69,Fraud
12/29/2023 1:03,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",94,Not Fraud
1/15/2023 16:28,Sedan,A-101,Express,Medium,115,90,"13.21331620748757, 77.55413526894684",49,Fraud
1/30/2023 7:53,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",76,Not Fraud
2/18/2023 23:18,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",63,Not Fraud
3/6/2023 14:43,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",88,Not Fraud
3/21/2023 6:09,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",74,Not Fraud
4/9/2023 21:34,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",96,Not Fraud
4/25/2023 13:59,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",61,Not Fraud
5/14/2023 5:24,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",85,Not Fraud
5/29/2023 20:49,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",52,Not Fraud
6/17/2023 12:14,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",79,Not Fraud
7/2/2023 3:40,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",66,Not Fraud
7/21/2023 19:05,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",90,Not Fraud
8/5/2023 10:30,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",48,Not Fraud
8/24/2023 1:55,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",77,Not Fraud
9/8/2023 17:20,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",60,Not Fraud
9/27/2023 8:45,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",83,Not Fraud
10/12/2023 0:11,Bus ,C-103,Express,Large,330,115,"13.21331620748757, 77.55413526894684",71,Fraud
10/31/2023 15:36,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",97,Not Fraud
11/15/2023 7:01,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",46,Not Fraud
12/4/2023 22:26,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",81,Not Fraud
12/20/2023 13:51,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",64,Not Fraud
1/5/2023 5:16,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",93,Not Fraud
1/22/2023 20:42,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",57,Not Fraud
2/7/2023 12:07,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",86,Not Fraud
2/26/2023 3:32,Car,A-101,Express,Small,90,100,"13.21331620748757, 77.55413526894684",55,Fraud
3/13/2023 18:57,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",82,Not Fraud
3/28/2023 10:22,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",63,Not Fraud
4/16/2023 1:47,Van,B-102,Regular,Medium,125,90,"13.21331620748757, 77.55413526894684",90,Fraud
5/1/2023 17:13,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",48,Not Fraud
5/20/2023 8:38,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",76,Not Fraud
6/4/2023 0:03,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",58,Not Fraud
6/23/2023 15:28,Car,A-101,Regular,Small,90,0,"13.21331620748757, 77.55413526894684",87,Fraud
7/8/2023 6:53,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",67,Not Fraud
7/27/2023 22:18,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",94,Not Fraud
8/12/2023 13:44,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",71,Not Fraud
8/31/2023 5:09,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",89,Not Fraud
9/15/2023 20:34,SUV,B-102,Express,Large,145,90,"13.21331620748757, 77.55413526894684",52,Fraud
10/4/2023 12:59,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",79,Not Fraud
10/19/2023 4:24,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",66,Not Fraud
11/7/2023 19:49,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",95,Not Fraud
11/23/2023 11:15,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",44,Not Fraud
12/12/2023 2:40,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",78,Not Fraud
12/27/2023 18:05,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",61,Not Fraud
1/13/2023 9:30,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",85,Not Fraud
1/28/2023 0:55,Bus ,C-103,Express,Large,330,100,"13.21331620748757, 77.55413526894684",49,Fraud
2/16/2023 16:20,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",74,Not Fraud
3/3/2023 7:46,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",69,Not Fraud
3/18/2023 23:11,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",92,Not Fraud
4/6/2023 14:36,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",57,Not Fraud
7/6/2023 23:55,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",83,Not Fraud
5/10/2023 21:26,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",68,Not Fraud
5/26/2023 12:51,Bus ,C-103,Regular,Large,330,90,"13.21331620748757, 77.55413526894684",96,Fraud
6/14/2023 4:17,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",46,Not Fraud
6/29/2023 19:42,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",81,Not Fraud
7/18/2023 11:07,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",60,Not Fraud
8/2/2023 2:32,Van,B-102,Regular,Medium,125,90,"13.21331620748757, 77.55413526894684",88,Fraud
8/21/2023 17:57,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",53,Not Fraud
9/5/2023 9:22,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",77,Not Fraud
9/24/2023 0:48,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",64,Not Fraud
10/9/2023 16:13,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",91,Not Fraud
10/28/2023 7:38,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",50,Not Fraud
11/12/2023 23:03,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",75,Not Fraud
12/1/2023 14:28,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",59,Not Fraud
12/16/2023 5:53,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",84,Not Fraud
1/3/2023 21:19,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",66,Not Fraud
1/22/2023 12:44,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",93,Not Fraud
2/6/2023 4:09,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",45,Not Fraud
2/25/2023 19:34,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",80,Not Fraud
3/12/2023 11:59,Truck,C-103,Express,Large,330,90,"13.21331620748757, 77.55413526894684",62,Fraud
3/27/2023 3:24,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",86,Not Fraud
4/14/2023 18:50,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",51,Not Fraud
4/29/2023 10:15,SUV,B-102,Regular,Large,145,90,"13.21331620748757, 77.55413526894684",73,Fraud
5/18/2023 1:40,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",56,Not Fraud
6/2/2023 17:05,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",82,Not Fraud
6/21/2023 8:30,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",70,Not Fraud
7/26/2023 15:21,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",97,Not Fraud
8/10/2023 6:46,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",47,Not Fraud
8/29/2023 22:11,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",84,Not Fraud
9/14/2023 13:36,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",65,Not Fraud
10/3/2023 5:01,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",92,Not Fraud
10/18/2023 20:26,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",53,Not Fraud
11/6/2023 11:52,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",79,Not Fraud
11/21/2023 3:17,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",61,Not Fraud
12/10/2023 18:42,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",89,Not Fraud
12/26/2023 10:07,Sedan,A-101,Express,Medium,115,90,"13.21331620748757, 77.55413526894684",44,Fraud
1/12/2023 1:32,SUV,B-102,Regular,Large,145,90,"13.21331620748757, 77.55413526894684",78,Fraud
1/27/2023 16:57,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",67,Not Fraud
2/15/2023 8:23,Car,A-101,Regular,Small,90,0,"13.21331620748757, 77.55413526894684",95,Fraud
3/2/2023 23:48,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",55,Not Fraud
3/18/2023 15:13,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",80,Not Fraud
4/6/2023 6:38,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",62,Not Fraud
4/21/2023 22:03,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",87,Not Fraud
5/11/2023 13:28,SUV,B-102,Express,Large,145,90,"13.21331620748757, 77.55413526894684",47,Fraud
5/26/2023 4:54,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",73,Not Fraud
6/14/2023 20:19,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",68,Not Fraud
6/30/2023 11:44,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",91,Not Fraud
7/19/2023 3:09,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",52,Not Fraud
8/3/2023 18:34,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",82,Not Fraud
8/22/2023 9:59,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",56,Not Fraud
9/6/2023 1:25,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",84,Not Fraud
9/25/2023 16:50,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",69,Not Fraud
10/10/2023 8:15,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",94,Not Fraud
10/29/2023 23:40,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",49,Not Fraud
11/14/2023 15:05,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",76,Not Fraud
12/3/2023 6:30,Van,B-102,Express,Medium,125,90,"13.21331620748757, 77.55413526894684",63,Fraud
12/18/2023 21:56,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",88,Not Fraud
1/5/2023 13:21,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",74,Not Fraud
1/20/2023 4:46,Bus ,C-103,Regular,Large,330,125,"13.21331620748757, 77.55413526894684",96,Fraud
2/8/2023 20:11,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",61,Not Fraud
2/24/2023 11:36,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",85,Not Fraud
3/15/2023 3:01,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",52,Not Fraud
3/30/2023 18:27,Van,B-102,Regular,Medium,125,90,"13.21331620748757, 77.55413526894684",79,Fraud
4/18/2023 9:52,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",66,Not Fraud
5/3/2023 1:17,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",90,Not Fraud
5/22/2023 16:42,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",48,Not Fraud
6/6/2023 8:07,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",77,Not Fraud
6/25/2023 23:32,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",60,Not Fraud
7/11/2023 15:58,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",83,Not Fraud
7/30/2023 7:23,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",71,Not Fraud
8/14/2023 22:48,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",97,Not Fraud
9/3/2023 14:13,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",46,Not Fraud
9/18/2023 5:38,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",81,Not Fraud
10/6/2023 21:03,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",64,Not Fraud
10/22/2023 12:29,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",93,Not Fraud
11/10/2023 3:54,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",57,Not Fraud
11/25/2023 19:19,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",86,Not Fraud
12/15/2023 10:44,Sedan,A-101,Express,Medium,115,0,"13.21331620748757, 77.55413526894684",55,Fraud
12/30/2023 2:09,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",82,Not Fraud
1/16/2023 17:34,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",63,Not Fraud
1/31/2023 9:00,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",90,Not Fraud
2/19/2023 0:25,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",48,Not Fraud
3/6/2023 15:50,Truck,C-103,Regular,Large,330,60,"13.21331620748757, 77.55413526894684",76,Fraud
3/21/2023 7:15,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",58,Not Fraud
4/9/2023 22:40,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",87,Not Fraud
4/25/2023 14:05,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",67,Not Fraud
5/14/2023 5:31,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",94,Not Fraud
5/29/2023 20:56,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",71,Not Fraud
6/17/2023 12:21,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",89,Not Fraud
7/2/2023 3:46,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",52,Not Fraud
7/21/2023 19:11,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",79,Not Fraud
8/5/2023 10:36,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",66,Not Fraud
8/24/2023 2:02,SUV,B-102,Regular,Large,145,90,"13.21331620748757, 77.55413526894684",95,Fraud
9/8/2023 17:27,Bus ,C-103,Express,Large,330,115,"13.21331620748757, 77.55413526894684",44,Fraud
9/27/2023 8:52,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",78,Not Fraud
10/12/2023 0:17,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",61,Not Fraud
10/31/2023 15:42,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",85,Not Fraud
11/15/2023 7:07,Van,B-102,Express,Medium,125,60,"13.21331620748757, 77.55413526894684",49,Fraud
12/4/2023 22:33,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",74,Not Fraud
12/20/2023 14:58,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",69,Not Fraud
1/6/2023 6:23,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",92,Not Fraud
1/21/2023 21:48,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",57,Not Fraud
2/9/2023 13:13,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",83,Not Fraud
2/24/2023 4:38,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",68,Not Fraud
3/15/2023 20:04,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",96,Not Fraud
3/30/2023 11:29,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",46,Not Fraud
4/18/2023 2:54,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",81,Not Fraud
5/3/2023 18:19,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",60,Not Fraud
5/22/2023 9:44,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",88,Not Fraud
6/6/2023 1:09,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",53,Not Fraud
6/25/2023 16:35,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",77,Not Fraud
7/10/2023 8:00,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",64,Not Fraud
7/29/2023 23:25,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",91,Not Fraud
8/14/2023 14:50,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",50,Not Fraud
9/2/2023 6:15,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",75,Not Fraud
9/17/2023 21:40,Car,A-101,Express,Small,90,0,"13.21331620748757, 77.55413526894684",59,Fraud
10/6/2023 13:06,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",84,Not Fraud
10/21/2023 4:31,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",66,Not Fraud
11/9/2023 19:56,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",93,Not Fraud
11/25/2023 11:21,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",45,Not Fraud
12/15/2023 2:46,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",80,Not Fraud
12/30/2023 18:11,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",62,Not Fraud
1/16/2023 9:37,Car,A-101,Regular,Small,90,60,"13.21331620748757, 77.55413526894684",86,Fraud
1/31/2023 1:02,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",51,Not Fraud
2/18/2023 16:27,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",73,Not Fraud
3/7/2023 7:52,Van,B-102,Express,Medium,125,90,"13.21331620748757, 77.55413526894684",56,Fraud
3/22/2023 23:17,Sedan,A-101,Regular,Medium,115,100,"13.21331620748757, 77.55413526894684",82,Fraud
4/10/2023 14:42,SUV,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",70,Not Fraud
4/25/2023 6:08,Bus ,C-103,Regular,Large,330,125,"13.21331620748757, 77.55413526894684",97,Fraud
5/14/2023 21:33,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",47,Not Fraud
5/30/2023 13:58,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",84,Not Fraud
6/18/2023 5:23,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",65,Not Fraud
7/3/2023 20:48,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",92,Not Fraud
7/22/2023 12:13,Sedan,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",53,Not Fraud
8/6/2023 3:39,SUV,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",79,Not Fraud
8/25/2023 19:04,Bus ,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",61,Not Fraud
9/9/2023 10:29,Car,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",89,Not Fraud
9/28/2023 1:54,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",44,Not Fraud
10/13/2023 17:19,Truck,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",78,Not Fraud
11/1/2023 8:44,Van,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",67,Not Fraud
11/16/2023 0:10,Sedan,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",95,Not Fraud
12/5/2023 15:35,SUV,B-102,Express,Large,145,90,"13.21331620748757, 77.55413526894684",55,Fraud
12/20/2023 7:00,Bus ,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",80,Not Fraud
1/6/2023 22:25,Car,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",62,Not Fraud
1/22/2023 13:50,Motorcycle,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",87,Not Fraud
2/10/2023 5:15,Truck,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",47,Not Fraud
2/25/2023 20:41,Van,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",73,Not Fraud
